HWPropagation;mkamp;number of modules;9
HWPropagation;mkamp;number of nodes;48
HWPropagation;mkamp;number of edges;126
HWPropagation;mkamp;hypergraph size;276.54895329896146
HWPropagation;mkamp;hypergraph complexity;619.8562977622178
HWPropagation;mkamp;inter module coupling;328.5005694098709
HWPropagation;mkamp;graph cohesion;0.014522219638819344
